0				    1
11				    1
22				    1
33				    1
44				    1
15337				    1.0
15345				    1.0
15353				    1
15362				    1
15370				    1
15378				    1
15387				    1
15395				    1
15403				    1
15412				    1
15420				    1
15428				    1
15436				    1
15445				    1
15453				    1
15461				    1
15469				    1
15477				    1
15485				    1
15494				    1
15502				    1
15511				    1
15519				    1
15527				    1
15535				    1
15543				    1
15552				    1
15560				    1
15568				    1
15577				    1
15585				    1
15593				    1
15602				    1
15610				    1
15619				    1
15627				    1
15636				    1
15644				    1
15652				    1
15661				    1
15669				    1
15677				    1
15686				    1
15694				    1
15703				    1
15711				    1
15719				    1
15728				    1
15736				    1
15744				    1
15753				    1
15761				    1
15769				    1
15777				    1
15786				    1
15794				    1
15802				    1
15811				    1
15819				    1
15828				    1
15836				    1
15844				    1
15852				    1.3
15861				    1.4
15870				    1.9
15878				    1.9
15886				    1.9
15894				    2.6
15903				    2.8
15911				    2.9
15919				    3.0
15927				    3.3
15935				    3.7
15944				    3.7
15952				    3.8
15960				    3.8
15969				    3.8
15977				    4.2
15986				    4.5
15998				    4.5
16009				    4.6
16021				    4.7
16032				    5.1
16043				    5.1
16054				    5.1
16066				    5.1
16078				    4.8
16089				    4.6
16100				    4.6
16112				    4.1
16123				    3.9
16134				    3.7
16145				    3.7
16157				    3.5
16168				    3.5
16179				    3.4
16190				    3.4
16202				    3.4
16213				    3.4
16224				    3.4
16235				    3.4
16246				    3.5
