18362				    1
18373				    1
18384				    1
18396				    1
18407				    1
18418				    1
18429				    1
18441				    1
18452				    1
18464				    1
18475				    1
20632				    5.5	
20640				    5.5	
20649				    5.5	
20657				    5.4	
20665				    5.4	
20674				    5.4	
20682				    5.4	
20690				    5.4	
20699				    5.4	
20707				    5.4	
20715				    5.4	
20724				    5.4	
20732				    5.4	
20740				    5.4	
20748				    5.4	
20756				    5.4	
20764				    5.4	
20773				    5.4	
20781				    5.4	
20789				    5.4	
20797				    5.4	
20806				    5.4	
20814				    5.3	
20823				    5.3	
20831				    5.3	
20839				    5.3	
20848				    5.3	
20856				    5.3	
20864				    5.3	
20872				    5.3	
20881				    5.3	
20889				    5.3	
20897				    5.3	
20906				    5.3	
20914				    5.3	
20922				    5.3	
20931				    5.3	
20939				    5.3	
20947				    5.3	
20956				    5.3	
20964				    5.3	
20972				    5.2	
20981				    5.2	
20989				    5.2	
20997				    5.2	
21005				    5.2	
21013				    5.2	
21022				    5.2	
21030				    5.2	
21039				    5.2	
21048				    5.2	
21056				    5.1	
21064				    5.1	
21072				    5.1	
21081				    5.1	
21089				    5.1	
21097				    5.1	
21105				    5.1	
21114				    5.1	
21122				    5.1	
21130				    5.0	
21138				    5.0	
21146				    5.0	
21154				    5.0	
21163				    5.0	
21171				    5.0	
21180				    5.0	
21188				    5.0	
21196				    5.0	
21204				    5.0	
21213				    5.0	
21221				    5.0	
21229				    5.0	
21237				    5.0	
21246				    5.0	
21254				    5.0	
21262				    5.0	
21270				    1.5
21278				    1.4
21287				    1.4
21295				    1.4
21303				    1.4
21312				    1.4
21320				    1.3
21328				    1.3
21336				    1.2
21344				    1.2
21353				    1.2
21361				    1.2
21369				    1.2
21377				    1.1
21386				    1.1
21394				    1.1
21402				    1.1
21410				    1.1
21418				    1.0
21427				    1.0
21435				    1
21443				    1
21452				    1
21460				    1
21468				    1
21477				    1
21485				    1
21493				    1
21501				    1
21510				    1
21518				    1
21527				    1
21535				    1
21543				    1
21552				    1
21560				    1
21568				    1
21577				    1
21585				    1
21593				    1
21601				    1
21610				    1
21619				    1
21627				    1
21636				    1
21644				    1
21652				    1
21661				    1
21669				    1
21677				    1
21686				    1
21694				    1
21703				    1
21711				    1
21719				    1
21728				    1
21736				    1
21744				    1
21753				    1
21761				    1
21769				    1
21778				    1
21786				    1
21794				    1
21803				    1
21811				    1
21819				    1
21828				    1
21836				    1
21845				    1
21853				    1
21861				    1
21870				    1
21879				    1
21887				    1
21895				    1
21903				    1.4
21911				    1.4
